premium_id,policy_id,payment_date,premium_amount,payment_status,payment_method
PM0000485,P000137,2024-06-12,302.99,Paid,Wire
PM0000486,P000137,2024-09-09,302.99,Paid,ACH
PM0000487,P000138,2023-11-11,446.64,Paid,Wire
PM0000488,P000138,2024-01-31,446.64,Paid,ACH
PM0000489,P000138,2024-04-22,446.64,Paid,Check
PM0000490,P000139,2023-05-22,1508.11,Paid,ACH
PM0000491,P000139,2023-08-16,1508.11,Paid,Check
PM0000492,P000139,2023-11-23,1508.11,Paid,Wire
PM0000493,P000139,2024-02-12,1508.11,Late,ACH
PM0000494,P000140,2025-05-18,551.69,Paid,Wire
PM0000495,P000140,2025-08-13,551.69,Paid,Check
PM0000496,P000140,2025-11-15,551.69,Paid,Wire
PM0000497,P000141,2023-07-12,663.46,Failed,ACH
PM0000498,P000141,2023-10-11,663.46,Paid,Check
PM0000499,P000141,2024-01-15,663.46,Paid,Wire
PM0000500,P000141,2024-04-04,663.46,Paid,Check
PM0000501,P000142,2024-10-13,292.08,Paid,Wire
PM0000502,P000142,2025-01-04,292.08,Paid,Card
PM0000503,P000142,2025-04-17,292.08,Paid,Check
PM0000504,P000143,2024-12-04,421.33,Paid,Wire
PM0000505,P000143,2025-02-27,421.33,Paid,Check
PM0000506,P000143,2025-08-23,421.33,Paid,Wire
PM0000507,P000144,2024-03-27,1475.88,Paid,Wire
PM0000508,P000144,2024-07-04,1475.88,Paid,Card
PM0000509,P000144,2024-12-29,1475.88,Paid,Check
PM0000510,P000145,2024-07-19,2008.66,Late,ACH
PM0000511,P000145,2024-10-19,2008.66,Refunded,Check
PM0000512,P000145,2025-01-16,2008.66,Paid,Wire
PM0000513,P000145,2025-04-17,2008.66,Paid,Check
PM0000514,P000146,2025-02-21,309.94,Paid,ACH
PM0000515,P000146,2025-05-30,309.94,Paid,Wire
PM0000516,P000146,2025-08-15,309.94,Paid,Wire
PM0000517,P000147,2024-04-01,223.32,Paid,Check
PM0000518,P000147,2024-07-03,223.32,Paid,Check
PM0000519,P000147,2024-09-16,223.32,Paid,ACH
PM0000520,P000147,2024-12-15,223.32,Paid,Check
PM0000521,P000148,2025-05-27,271.81,Paid,Wire
PM0000522,P000148,2025-09-02,271.81,Paid,Card
PM0000523,P000148,2025-12-08,271.81,Paid,Card
PM0000524,P000149,2023-08-29,469.27,Paid,Wire
PM0000525,P000149,2023-11-25,469.27,Paid,Check
PM0000526,P000149,2024-02-17,469.27,Paid,Wire
PM0000527,P000149,2024-05-24,469.27,Paid,Card
PM0000528,P000150,2025-04-29,1229.16,Late,Check
PM0000529,P000150,2025-08-17,1229.16,Paid,Wire
PM0000530,P000150,2025-11-02,1229.16,Failed,Wire
PM0000531,P000151,2023-03-17,547.6,Paid,Card
PM0000532,P000151,2023-06-16,547.6,Paid,Check
PM0000533,P000151,2023-09-08,547.6,Paid,Check
PM0000534,P000151,2023-12-13,547.6,Paid,ACH
PM0000535,P000152,2023-04-25,415.96,Paid,Wire
PM0000536,P000152,2023-07-23,415.96,Paid,Wire
PM0000537,P000152,2023-10-20,415.96,Paid,Wire
PM0000538,P000152,2024-01-04,415.96,Paid,Wire
PM0000539,P000153,2023-06-03,247.19,Paid,Wire
PM0000540,P000153,2023-09-18,247.19,Paid,Card
PM0000541,P000153,2023-12-12,247.19,Paid,Card
PM0000542,P000153,2024-03-15,247.19,Paid,Check
PM0000543,P000154,2023-06-15,2569.88,Paid,Card
PM0000544,P000154,2023-09-16,2569.88,Late,ACH
PM0000545,P000154,2023-12-08,2569.88,Paid,ACH
PM0000546,P000155,2024-04-19,2628.97,Paid,Card
PM0000547,P000155,2024-08-02,2628.97,Paid,Wire
PM0000548,P000155,2024-10-17,2628.97,Late,ACH
PM0000549,P000155,2025-01-15,2628.97,Paid,Card
PM0000550,P000156,2023-12-24,348.57,Paid,ACH
PM0000551,P000156,2024-03-18,348.57,Paid,Check
PM0000552,P000156,2024-06-11,348.57,Paid,Card
PM0000553,P000156,2024-09-10,348.57,Paid,Card
PM0000554,P000157,2024-02-22,513.98,Paid,ACH
PM0000555,P000157,2024-05-10,513.98,Failed,Card
PM0000556,P000157,2024-08-18,513.98,Failed,Card
PM0000557,P000157,2024-11-17,513.98,Paid,ACH
PM0000558,P000158,2023-07-01,1216.2,Failed,ACH
PM0000559,P000158,2023-09-30,1216.2,Paid,Card
PM0000560,P000158,2023-12-26,1216.2,Paid,Card
PM0000561,P000158,2024-03-10,1216.2,Paid,Card
PM0000562,P000159,2023-10-01,420.84,Late,ACH
PM0000563,P000159,2023-12-24,420.84,Paid,Check
PM0000564,P000159,2024-03-25,420.84,Paid,Card
PM0000565,P000159,2024-06-20,420.84,Paid,Check
PM0000566,P000160,2025-02-03,374.47,Paid,ACH
PM0000567,P000160,2025-05-04,374.47,Paid,Wire
PM0000568,P000160,2025-08-08,374.47,Paid,Wire
PM0000569,P000160,2025-11-15,374.47,Paid,ACH
PM0000570,P000161,2023-11-30,328.98,Paid,Wire
PM0000571,P000161,2024-03-04,328.98,Paid,ACH
PM0000572,P000161,2024-05-26,328.98,Paid,Check
PM0000573,P000161,2024-09-06,328.98,Late,ACH
PM0000574,P000162,2023-03-13,300.65,Paid,Check
PM0000575,P000162,2023-06-12,300.65,Paid,Wire
PM0000576,P000162,2023-09-17,300.65,Failed,Card
PM0000577,P000163,2024-07-04,216.81,Paid,Card
PM0000578,P000163,2024-10-18,216.81,Paid,Wire
PM0000579,P000163,2025-01-13,216.81,Paid,ACH
PM0000580,P000163,2025-04-03,216.81,Paid,Check
PM0000581,P000164,2023-07-20,367.18,Paid,Check
PM0000582,P000164,2023-10-03,367.18,Paid,Check
PM0000583,P000164,2024-04-19,367.18,Paid,ACH
PM0000584,P000165,2024-11-30,1560.56,Paid,Card
PM0000585,P000165,2025-03-09,1560.56,Failed,Check
PM0000586,P000165,2025-06-08,1560.56,Paid,Check
PM0000587,P000165,2025-09-14,1560.56,Paid,ACH
PM0000588,P000166,2024-11-09,426.41,Paid,Card
PM0000589,P000166,2025-02-22,426.41,Paid,Wire
PM0000590,P000166,2025-05-10,426.41,Paid,Check
PM0000591,P000166,2025-08-20,426.41,Paid,Check
PM0000592,P000167,2024-06-08,550.34,Paid,ACH
PM0000593,P000167,2024-09-08,550.34,Paid,Check
PM0000594,P000167,2024-12-10,550.34,Late,Card
PM0000595,P000167,2025-02-22,550.34,Paid,Check
PM0000596,P000168,2024-08-20,540.82,Paid,Wire
PM0000597,P000168,2024-10-31,540.82,Failed,Check
PM0000598,P000168,2025-05-10,540.82,Paid,Card
PM0000599,P000169,2024-12-21,309.69,Paid,Check
PM0000600,P000169,2025-03-29,309.69,Paid,ACH
PM0000601,P000169,2025-06-24,309.69,Paid,Wire
PM0000602,P000169,2025-09-18,309.69,Paid,Card
PM0000603,P000170,2024-02-13,1436.88,Paid,ACH
PM0000604,P000170,2024-05-05,1436.88,Paid,Check
PM0000605,P000170,2024-08-13,1436.88,Paid,Check
PM0000606,P000170,2024-11-01,1436.88,Failed,ACH
PM0000607,P000171,2023-06-24,715.75,Paid,Card
PM0000608,P000171,2023-09-07,715.75,Paid,ACH
PM0000609,P000171,2023-12-18,715.75,Paid,Check
PM0000610,P000171,2024-03-04,715.75,Paid,Check
PM0000611,P000172,2023-03-18,343.49,Paid,Wire
PM0000612,P000172,2023-06-25,343.49,Paid,Check
PM0000613,P000172,2023-12-19,343.49,Paid,Check
PM0000614,P000173,2023-06-02,280.58,Paid,ACH
PM0000615,P000173,2023-08-29,280.58,Paid,ACH
PM0000616,P000173,2023-12-06,280.58,Paid,Card
PM0000617,P000173,2024-03-12,280.58,Paid,ACH
PM0000618,P000174,2024-09-26,656.64,Late,ACH
PM0000619,P000174,2024-12-23,656.64,Paid,Wire
PM0000620,P000174,2025-03-25,656.64,Late,Card
PM0000621,P000174,2025-06-23,656.64,Paid,ACH
PM0000622,P000175,2025-03-30,684.72,Paid,Wire
PM0000623,P000175,2025-06-17,684.72,Refunded,Wire
PM0000624,P000175,2025-09-13,684.72,Paid,Check
PM0000625,P000175,2025-12-14,684.72,Paid,Wire
PM0000626,P000176,2024-05-18,484.41,Paid,Wire
PM0000627,P000176,2024-09-02,484.41,Paid,Card
PM0000628,P000176,2024-11-18,484.41,Paid,Wire
PM0000629,P000176,2025-02-19,484.41,Paid,Wire
PM0000630,P000177,2023-06-18,317.96,Paid,Wire
PM0000631,P000177,2023-09-16,317.96,Paid,ACH
PM0000632,P000177,2023-12-09,317.96,Paid,Check
PM0000633,P000178,2025-07-02,2071.41,Paid,ACH
PM0000634,P000178,2025-09-18,2071.41,Paid,ACH
PM0000635,P000179,2024-09-16,216.04,Paid,ACH
PM0000636,P000179,2024-12-08,216.04,Paid,Check
PM0000637,P000179,2025-03-12,216.04,Paid,Card
PM0000638,P000180,2023-04-16,485.3,Paid,Wire
PM0000639,P000180,2023-07-11,485.3,Paid,Wire
PM0000640,P000180,2024-01-12,485.3,Paid,Check
PM0000641,P000181,2025-06-22,331.79,Paid,ACH
PM0000642,P000181,2025-09-16,331.79,Paid,Check
PM0000643,P000181,2025-12-17,331.79,Late,Card
PM0000644,P000182,2024-03-10,2406.44,Paid,Card
PM0000645,P000182,2024-06-09,2406.44,Paid,ACH
PM0000646,P000182,2024-09-13,2406.44,Paid,Wire
PM0000647,P000182,2024-12-19,2406.44,Paid,ACH
PM0000648,P000183,2025-04-08,235.38,Paid,Card
PM0000649,P000183,2025-06-29,235.38,Paid,Wire
PM0000650,P000183,2025-10-04,235.38,Failed,ACH
PM0000651,P000184,2023-09-24,1215.73,Late,Card
PM0000652,P000184,2023-12-26,1215.73,Paid,Card
PM0000653,P000184,2024-03-20,1215.73,Paid,Check
PM0000654,P000184,2024-06-22,1215.73,Late,Check
PM0000655,P000185,2025-07-02,379.47,Paid,Card
PM0000656,P000185,2025-12-24,379.47,Paid,Card
PM0000657,P000186,2024-08-22,1278.03,Paid,Check
PM0000658,P000186,2025-02-11,1278.03,Paid,Wire
PM0000659,P000186,2025-05-20,1278.03,Paid,Wire
PM0000660,P000187,2023-09-10,776.23,Failed,Wire
PM0000661,P000187,2023-11-28,776.23,Paid,Wire
PM0000662,P000187,2024-03-13,776.23,Paid,Wire
PM0000663,P000187,2024-05-31,776.23,Paid,Card
PM0000664,P000188,2024-09-13,1184.28,Paid,Wire
PM0000665,P000188,2024-12-10,1184.28,Paid,Card
PM0000666,P000188,2025-03-08,1184.28,Paid,Check
PM0000667,P000189,2025-02-04,574.16,Paid,ACH
PM0000668,P000189,2025-05-04,574.16,Paid,Wire
PM0000669,P000189,2025-07-24,574.16,Paid,ACH
PM0000670,P000189,2025-11-03,574.16,Paid,ACH
PM0000671,P000190,2025-04-23,1824.48,Paid,ACH
PM0000672,P000190,2025-07-21,1824.48,Late,Card
PM0000673,P000190,2025-10-12,1824.48,Paid,Card
PM0000674,P000191,2024-07-20,154.41,Paid,ACH
PM0000675,P000191,2024-10-14,154.41,Paid,Wire
PM0000676,P000191,2025-01-24,154.41,Paid,ACH
PM0000677,P000191,2025-04-14,154.41,Paid,Wire
PM0000678,P000192,2024-09-24,293.03,Paid,Wire
PM0000679,P000192,2025-01-08,293.03,Failed,Wire
PM0000680,P000192,2025-04-09,293.03,Paid,Card
PM0000681,P000192,2025-07-01,293.03,Paid,Card
PM0000682,P000193,2024-08-03,635.08,Late,ACH
PM0000683,P000193,2024-10-24,635.08,Paid,Check
PM0000684,P000193,2025-01-18,635.08,Paid,Wire
PM0000685,P000193,2025-04-22,635.08,Paid,Check
PM0000686,P000194,2024-07-19,195.22,Paid,Check
PM0000687,P000194,2024-10-03,195.22,Paid,Card
PM0000688,P000194,2024-12-31,195.22,Paid,Check
PM0000689,P000194,2025-04-10,195.22,Paid,Wire
PM0000690,P000195,2024-07-19,222.34,Paid,ACH
PM0000691,P000195,2024-10-07,222.34,Paid,ACH
PM0000692,P000195,2025-01-01,222.34,Late,ACH
PM0000693,P000195,2025-03-27,222.34,Paid,Wire
PM0000694,P000196,2024-01-12,274.76,Paid,Card
PM0000695,P000196,2024-04-16,274.76,Paid,ACH
PM0000696,P000196,2024-07-17,274.76,Paid,ACH
PM0000697,P000197,2023-09-12,450.25,Late,Check
PM0000698,P000197,2023-12-02,450.25,Paid,ACH
PM0000699,P000197,2024-03-10,450.25,Paid,Wire
PM0000700,P000197,2024-05-24,450.25,Paid,Card
PM0000701,P000198,2024-09-16,198.28,Paid,Wire
PM0000702,P000198,2024-12-18,198.28,Paid,Check
PM0000703,P000199,2023-10-26,796.09,Paid,Check
PM0000704,P000199,2024-01-11,796.09,Paid,Card
PM0000705,P000199,2024-04-19,796.09,Paid,Check
PM0000706,P000199,2024-07-14,796.09,Paid,ACH
PM0000707,P000200,2024-08-07,384.64,Paid,Card
PM0000708,P000200,2024-11-01,384.64,Paid,Check
PM0000709,P000200,2025-01-23,384.64,Paid,ACH
PM0000710,P000201,2023-03-27,1165.52,Paid,ACH
PM0000711,P000201,2023-07-09,1165.52,Paid,Check
PM0000712,P000201,2023-09-26,1165.52,Paid,Check
PM0000713,P000201,2024-01-02,1165.52,Paid,Check
PM0000714,P000202,2024-04-10,1013.25,Paid,Wire
PM0000715,P000202,2024-06-24,1013.25,Paid,ACH
PM0000716,P000202,2024-10-06,1013.25,Paid,Wire
PM0000717,P000202,2024-12-19,1013.25,Paid,Check
PM0000718,P000203,2025-06-11,1502.34,Paid,ACH
PM0000719,P000203,2025-09-09,1502.34,Paid,Wire
PM0000720,P000203,2025-12-23,1502.34,Paid,ACH
PM0000721,P000204,2024-08-27,324.26,Refunded,Wire
PM0000722,P000204,2024-11-12,324.26,Paid,Check
PM0000723,P000205,2024-10-12,196.66,Paid,Wire
PM0000724,P000205,2025-01-19,196.66,Paid,Card
PM0000725,P000205,2025-04-22,196.66,Paid,ACH
PM0000726,P000205,2025-07-23,196.66,Paid,Check
PM0000727,P000206,2025-01-02,288.27,Paid,ACH
PM0000728,P000206,2025-04-01,288.27,Failed,Check
PM0000729,P000206,2025-06-15,288.27,Paid,ACH
PM0000730,P000206,2025-09-30,288.27,Paid,Check
PM0000731,P000207,2024-01-24,416.44,Refunded,ACH
PM0000732,P000207,2024-05-06,416.44,Late,ACH
PM0000733,P000207,2024-08-08,416.44,Paid,Card
PM0000734,P000207,2024-11-06,416.44,Paid,ACH
PM0000735,P000208,2023-12-09,1757.96,Paid,ACH
PM0000736,P000208,2024-06-11,1757.96,Paid,Wire
PM0000737,P000208,2024-09-09,1757.96,Paid,ACH
PM0000738,P000209,2024-12-03,402.12,Paid,Wire
PM0000739,P000209,2025-03-20,402.12,Paid,Wire
PM0000740,P000210,2023-05-09,1407.04,Paid,Wire
PM0000741,P000210,2023-08-14,1407.04,Paid,Wire
PM0000742,P000210,2023-11-04,1407.04,Paid,Check
PM0000743,P000210,2024-02-05,1407.04,Paid,Wire
PM0000744,P000211,2025-05-24,637.88,Paid,Card
PM0000745,P000211,2025-08-02,637.88,Paid,ACH
PM0000746,P000211,2025-11-16,637.88,Paid,Wire
PM0000747,P000212,2024-05-24,255.17,Paid,Check
PM0000748,P000212,2024-09-05,255.17,Paid,Wire
PM0000749,P000212,2024-11-21,255.17,Paid,Check
PM0000750,P000213,2023-11-07,321.89,Paid,Card
PM0000751,P000213,2024-02-14,321.89,Paid,Card
PM0000752,P000213,2024-05-05,321.89,Paid,ACH
PM0000753,P000213,2024-07-30,321.89,Failed,Card
PM0000754,P000214,2024-09-02,455.06,Paid,Check
PM0000755,P000214,2024-11-23,455.06,Paid,ACH
PM0000756,P000214,2025-02-25,455.06,Paid,Wire
PM0000757,P000214,2025-05-29,455.06,Paid,Card
PM0000758,P000215,2023-03-29,982.5,Paid,Card
PM0000759,P000215,2023-07-11,982.5,Paid,Card
PM0000760,P000215,2023-10-11,982.5,Paid,ACH
PM0000761,P000215,2023-12-31,982.5,Late,Check
PM0000762,P000216,2024-02-29,596.25,Paid,ACH
PM0000763,P000216,2024-05-25,596.25,Late,Card
PM0000764,P000216,2024-08-21,596.25,Paid,ACH
PM0000765,P000216,2024-11-19,596.25,Paid,ACH
PM0000766,P000217,2023-08-13,1830.82,Paid,Check
PM0000767,P000217,2023-11-15,1830.82,Paid,Check
PM0000768,P000217,2024-02-10,1830.82,Late,Wire
PM0000769,P000217,2024-05-11,1830.82,Paid,Card
PM0000770,P000218,2023-09-28,295.27,Failed,Wire
PM0000771,P000218,2023-12-27,295.27,Paid,ACH
PM0000772,P000218,2024-03-26,295.27,Paid,Wire
PM0000773,P000219,2024-07-05,256.5,Paid,ACH
PM0000774,P000219,2024-09-22,256.5,Paid,ACH
PM0000775,P000219,2024-12-30,256.5,Late,Card
PM0000776,P000219,2025-04-02,256.5,Late,ACH
PM0000777,P000220,2025-03-17,1394.94,Paid,Wire
PM0000778,P000220,2025-06-18,1394.94,Paid,Card
PM0000779,P000220,2025-09-18,1394.94,Paid,ACH
PM0000780,P000220,2025-12-10,1394.94,Paid,Card
PM0000781,P000221,2024-08-11,586.17,Paid,Card
PM0000782,P000221,2024-10-31,586.17,Late,Wire
PM0000783,P000221,2025-02-03,586.17,Paid,Check
PM0000784,P000221,2025-05-06,586.17,Paid,Check
PM0000785,P000222,2024-08-13,1485.99,Paid,Check
PM0000786,P000222,2024-10-28,1485.99,Refunded,Check
PM0000787,P000222,2025-02-05,1485.99,Paid,Card
PM0000788,P000222,2025-05-10,1485.99,Paid,Check
PM0000789,P000223,2023-04-21,437.41,Paid,ACH
PM0000790,P000223,2023-07-21,437.41,Paid,Check
PM0000791,P000223,2023-10-25,437.41,Paid,Wire
PM0000792,P000223,2024-01-11,437.41,Paid,Card
PM0000793,P000224,2024-06-15,717.71,Paid,Check
PM0000794,P000224,2024-08-27,717.71,Failed,Check
PM0000795,P000224,2024-12-06,717.71,Paid,Wire
PM0000796,P000225,2025-05-15,327.6,Paid,Card
PM0000797,P000225,2025-10-31,327.6,Paid,ACH
PM0000798,P000226,2025-02-19,367.49,Paid,ACH
PM0000799,P000226,2025-06-03,367.49,Paid,Wire
PM0000800,P000226,2025-09-07,367.49,Paid,Wire
PM0000801,P000226,2025-12-04,367.49,Paid,ACH
PM0000802,P000227,2025-01-17,622.88,Paid,Card
PM0000803,P000227,2025-04-22,622.88,Paid,Card
PM0000804,P000227,2025-07-16,622.88,Paid,Check
PM0000805,P000228,2023-05-29,399.38,Paid,Check
PM0000806,P000228,2023-08-23,399.38,Paid,ACH
PM0000807,P000228,2023-11-07,399.38,Paid,Wire
PM0000808,P000229,2024-06-15,784.72,Failed,Wire
PM0000809,P000229,2024-09-08,784.72,Paid,Check
PM0000810,P000229,2024-12-11,784.72,Late,Check
PM0000811,P000229,2025-03-23,784.72,Paid,Card
PM0000812,P000230,2023-05-12,348.2,Paid,Check
PM0000813,P000230,2023-08-24,348.2,Paid,Card
PM0000814,P000230,2023-11-11,348.2,Late,Wire
PM0000815,P000230,2024-02-19,348.2,Paid,Card
PM0000816,P000231,2025-03-24,547.75,Paid,ACH
PM0000817,P000231,2025-09-07,547.75,Paid,ACH
PM0000818,P000231,2025-12-05,547.75,Paid,Card
PM0000819,P000232,2025-07-05,601.73,Refunded,ACH
PM0000820,P000232,2025-10-02,601.73,Paid,Wire
PM0000821,P000233,2024-06-09,223.35,Paid,Wire
PM0000822,P000233,2024-09-12,223.35,Paid,Card
PM0000823,P000233,2024-12-11,223.35,Paid,ACH
PM0000824,P000233,2025-03-07,223.35,Paid,Card
PM0000825,P000234,2023-04-24,2433.39,Paid,Check
PM0000826,P000234,2023-07-25,2433.39,Paid,Wire
PM0000827,P000234,2023-10-21,2433.39,Paid,ACH
PM0000828,P000234,2024-01-20,2433.39,Paid,Card
PM0000829,P000235,2023-03-23,665.78,Paid,Card
PM0000830,P000235,2023-06-01,665.78,Paid,Check
PM0000831,P000235,2023-09-07,665.78,Paid,Card
PM0000832,P000235,2023-12-08,665.78,Paid,Wire
PM0000833,P000236,2023-04-04,259.3,Paid,ACH
PM0000834,P000236,2023-07-03,259.3,Paid,Card
PM0000835,P000236,2023-10-06,259.3,Late,Card
PM0000836,P000236,2023-12-23,259.3,Paid,Card
PM0000837,P000237,2025-01-28,213.13,Paid,ACH
PM0000838,P000237,2025-04-30,213.13,Paid,ACH
PM0000839,P000237,2025-07-27,213.13,Paid,Check
PM0000840,P000237,2025-11-07,213.13,Paid,Wire
PM0000841,P000238,2024-03-03,1375.11,Paid,ACH
PM0000842,P000238,2024-05-28,1375.11,Paid,ACH
PM0000843,P000238,2024-08-29,1375.11,Paid,Check
PM0000844,P000238,2024-12-04,1375.11,Paid,Check
PM0000845,P000239,2024-05-19,392.68,Paid,ACH
PM0000846,P000239,2024-08-15,392.68,Paid,Check
PM0000847,P000239,2024-11-18,392.68,Paid,ACH
PM0000848,P000239,2025-02-11,392.68,Paid,Wire
PM0000849,P000240,2023-07-21,1785.18,Paid,Wire
PM0000850,P000240,2023-10-11,1785.18,Paid,Check
PM0000851,P000240,2024-01-17,1785.18,Paid,Check
PM0000852,P000240,2024-04-16,1785.18,Paid,Wire
PM0000853,P000241,2024-01-06,280.38,Paid,Card
PM0000854,P000241,2024-04-04,280.38,Paid,Wire
PM0000855,P000241,2024-06-19,280.38,Paid,ACH
PM0000856,P000241,2024-09-20,280.38,Paid,ACH
PM0000857,P000242,2023-08-24,2182.54,Paid,Check
PM0000858,P000242,2023-11-20,2182.54,Paid,Wire
PM0000859,P000242,2024-03-04,2182.54,Paid,ACH
PM0000860,P000243,2025-02-01,1223.46,Paid,Check
PM0000861,P000243,2025-05-02,1223.46,Paid,ACH
PM0000862,P000243,2025-08-10,1223.46,Paid,Check
PM0000863,P000243,2025-11-07,1223.46,Paid,Wire
PM0000864,P000244,2024-10-29,240.16,Paid,ACH
PM0000865,P000244,2025-02-05,240.16,Paid,Check
PM0000866,P000244,2025-04-29,240.16,Paid,ACH
PM0000867,P000245,2023-02-23,1184.43,Paid,Card
PM0000868,P000245,2023-05-16,1184.43,Paid,ACH
PM0000869,P000245,2023-08-16,1184.43,Paid,Check
PM0000870,P000245,2023-12-02,1184.43,Paid,Check
PM0000871,P000246,2024-10-05,536.77,Paid,ACH
PM0000872,P000246,2024-12-20,536.77,Paid,Check
PM0000873,P000246,2025-06-30,536.77,Paid,Wire
PM0000874,P000247,2023-08-21,740.87,Late,ACH
PM0000875,P000247,2023-11-21,740.87,Paid,Check
PM0000876,P000247,2024-02-25,740.87,Paid,ACH
PM0000877,P000247,2024-05-29,740.87,Paid,Card
PM0000878,P000248,2024-04-15,525.5,Paid,ACH
PM0000879,P000248,2024-07-17,525.5,Paid,Card
PM0000880,P000248,2024-10-13,525.5,Paid,Check
PM0000881,P000248,2025-01-02,525.5,Paid,Wire
PM0000882,P000249,2023-02-09,2269.26,Refunded,ACH
PM0000883,P000249,2023-05-24,2269.26,Paid,Check
PM0000884,P000249,2023-11-08,2269.26,Paid,ACH
PM0000885,P000250,2024-11-16,483.37,Paid,Check
PM0000886,P000250,2025-02-14,483.37,Late,ACH
PM0000887,P000250,2025-05-05,483.37,Paid,Card
PM0000888,P000250,2025-08-10,483.37,Paid,Card
PM0000889,P000251,2025-02-14,1659.76,Paid,Check
PM0000890,P000251,2025-04-29,1659.76,Paid,Check
PM0000891,P000251,2025-07-31,1659.76,Paid,ACH
PM0000892,P000251,2025-11-03,1659.76,Paid,Card
PM0000893,P000252,2024-01-18,1193.74,Paid,Card
PM0000894,P000252,2024-04-11,1193.74,Paid,Wire
PM0000895,P000252,2024-07-01,1193.74,Paid,ACH
PM0000896,P000252,2024-10-01,1193.74,Paid,ACH
PM0000897,P000253,2024-03-24,260.01,Late,Check
PM0000898,P000253,2024-06-16,260.01,Paid,Card
PM0000899,P000253,2024-09-19,260.01,Paid,Wire
PM0000900,P000253,2024-12-13,260.01,Paid,Check
PM0000901,P000254,2024-03-18,212.06,Paid,ACH
PM0000902,P000254,2024-07-01,212.06,Late,Check
PM0000903,P000254,2024-12-24,212.06,Paid,Wire
PM0000904,P000255,2023-06-22,1743.53,Paid,Card
PM0000905,P000255,2023-09-07,1743.53,Paid,Card
PM0000906,P000255,2023-12-17,1743.53,Paid,Card
PM0000907,P000255,2024-03-15,1743.53,Paid,Card
PM0000908,P000256,2023-05-06,294.7,Paid,Wire
PM0000909,P000256,2023-11-09,294.7,Paid,Wire
PM0000910,P000256,2024-01-25,294.7,Paid,ACH
PM0000911,P000257,2025-09-02,1749.34,Paid,Card
PM0000912,P000258,2023-04-25,278.63,Paid,Card
PM0000913,P000258,2023-07-12,278.63,Late,ACH
PM0000914,P000258,2023-10-10,278.63,Paid,Check
PM0000915,P000258,2024-01-15,278.63,Paid,Card
PM0000916,P000259,2023-06-28,458.86,Paid,ACH
PM0000917,P000259,2023-09-26,458.86,Paid,Check
PM0000918,P000259,2023-12-26,458.86,Paid,ACH
PM0000919,P000259,2024-03-24,458.86,Paid,Wire
PM0000920,P000260,2024-03-20,1079.34,Late,Card
PM0000921,P000260,2024-09-19,1079.34,Paid,Check
PM0000922,P000260,2024-12-21,1079.34,Paid,Wire
PM0000923,P000261,2024-05-23,623.55,Paid,Check
PM0000924,P000261,2024-11-08,623.55,Paid,ACH
PM0000925,P000261,2025-02-24,623.55,Paid,Check
PM0000926,P000262,2024-09-03,468.62,Paid,ACH
PM0000927,P000262,2024-12-03,468.62,Paid,ACH
PM0000928,P000262,2025-03-08,468.62,Late,Check
PM0000929,P000262,2025-05-30,468.62,Paid,Check
PM0000930,P000263,2024-08-14,569.31,Paid,Card
PM0000931,P000263,2024-11-14,569.31,Paid,Wire
PM0000932,P000263,2025-02-20,569.31,Paid,Check
PM0000933,P000263,2025-05-22,569.31,Paid,Card
PM0000934,P000264,2024-11-14,2001.56,Paid,ACH
PM0000935,P000264,2025-05-07,2001.56,Paid,Card
PM0000936,P000264,2025-08-06,2001.56,Paid,Card
PM0000937,P000265,2024-06-01,482.67,Paid,ACH
PM0000938,P000265,2024-12-10,482.67,Paid,Wire
PM0000939,P000266,2024-12-04,224.79,Paid,Wire
PM0000940,P000266,2025-03-20,224.79,Paid,Card
PM0000941,P000266,2025-06-11,224.79,Failed,ACH
PM0000942,P000266,2025-08-30,224.79,Paid,Check
PM0000943,P000267,2024-12-24,425.27,Paid,Card
PM0000944,P000267,2025-03-19,425.27,Paid,Wire
PM0000945,P000267,2025-06-12,425.27,Paid,Wire
PM0000946,P000267,2025-09-16,425.27,Paid,ACH
PM0000947,P000268,2024-01-22,549.9,Paid,ACH
PM0000948,P000268,2024-04-12,549.9,Paid,ACH
